filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
Hiphop.00031.wav,661500,0.46817425,0.08581552,0.17882134,0.006709614,2820.4904284475183,1101523.6166536757,2625.921871042694,209094.5180038433,5673.107362162587,3611898.08876907,0.11541200053212074,0.006656559817334779,-4.8439055e-05,0.018298095,0.00056982733,0.012222674,95.703125,-105.78894,5726.1177,60.43809,1794.5422,-14.903789,1007.21576,15.349418,471.17386,-2.1916082,496.34906,1.0297116,667.8853,17.79787,329.23743,-8.741583,323.21463,1.7477937,249.81667,11.176632,213.39091,-12.744875,183.14337,8.739524,169.36653,-7.1828046,180.20378,9.318693,140.21109,-0.51366967,208.8271,8.490961,167.98528,14.862488,160.89284,8.484825,164.28212,3.0960417,175.98976,9.17148,138.90103,Hiphop
Hiphop.00032.wav,661500,0.45689487,0.08395308,0.2939949,0.010793449,2723.675260895435,892555.7506668252,2885.6577023059604,186123.72665802483,6281.778681610391,3712203.7802097043,0.09637205519543343,0.003764160121335843,-0.00017096224,0.057202965,-0.0026694247,0.018369341,71.77734375,-32.199383,3093.537,74.40578,1439.6984,8.8237,853.0499,3.000893,637.7408,5.4157104,421.25745,3.7206516,432.24323,-4.546455,369.34564,4.939054,293.51532,-9.536322,252.3409,6.984662,196.7148,-1.8977387,161.69261,0.055460665,139.42355,-5.6708856,145.31572,2.5930512,117.9023,-5.132252,112.111115,-1.1939877,121.73653,-7.052537,116.44072,-2.7203064,93.60325,-6.5425425,79.43309,3.057457,80.021164,Hiphop
Hiphop.00033.wav,661500,0.44891194,0.08559979,0.14743757,0.0007696383,2375.6197048487948,646071.8096608131,2931.321317164729,215943.6688722556,5953.097335768189,3983322.7921939776,0.052661057227167185,0.0010724283353405915,-7.4961613e-06,0.016699407,2.784656e-07,0.0030384907,99.38401442307692,-132.58035,2748.0623,95.94686,739.5908,33.093468,569.11066,5.874565,521.1414,3.3009498,251.72949,2.0947833,144.61292,10.420338,148.21968,6.925686,132.7284,-5.1592975,107.18871,18.291233,100.5906,0.5839072,72.57196,5.115179,68.61739,2.638736,74.51476,4.024996,58.695446,7.2651625,60.09402,2.379305,52.53057,-1.9748199,43.748127,1.093835,45.952652,-2.3479545,51.97125,-0.08506938,54.58571,Hiphop
Hiphop.00034.wav,661500,0.4473412,0.08965344,0.21410963,0.010761523,2455.2482155910902,747647.8389729034,2785.2903075424238,112156.14985759754,5635.274257600861,2970690.4394934895,0.08792048120646284,0.0038813441474195316,-0.00096238684,0.021325488,-0.0037405367,0.020402279,135.99917763157896,-84.163895,4212.966,81.04471,751.16394,14.780585,347.6116,20.406229,246.62103,19.380579,275.3431,10.676842,191.71829,-2.0487156,185.32945,10.270069,178.03299,-3.2167704,89.37771,5.5497017,119.244316,-1.7998167,82.46645,1.9897952,86.62924,-0.66997886,76.19546,1.0760037,69.58492,1.6623038,55.377014,3.1258473,48.820293,-4.3088436,40.24291,0.2829402,39.625946,-4.294156,47.04366,-1.6280857,43.972183,Hiphop
Hiphop.00035.wav,661500,0.3769252,0.09899315,0.271275,0.014796063,2294.4935605901846,991664.0189564084,2570.6554960827266,258010.14143476402,4971.119940317822,4424941.898301641,0.08892425442627709,0.004578319376867102,-0.00065787917,0.038922198,-0.00023359076,0.03152231,99.38401442307692,-70.427475,4153.473,93.46854,1495.8007,4.207032,748.3515,3.3210533,432.3188,16.317867,353.31607,3.8619733,273.1413,-7.080343,280.51917,6.8665853,172.43228,-10.603701,132.06667,6.9559126,166.73515,-2.4085424,115.117355,4.272676,100.5929,-1.8292698,127.03187,-3.3366213,90.197044,-1.5737289,89.54511,-5.1188912,86.01191,-8.747662,60.413006,1.2190481,75.389145,-3.8425822,100.58972,-0.3808221,79.73518,Hiphop
Hiphop.00036.wav,661500,0.43688953,0.08549378,0.18907931,0.0096284365,2288.5412815960144,469016.00222026196,2607.0662183566233,146239.53410198985,5224.818406237906,2297138.9392239973,0.07554829600425697,0.0017691767256063546,1.7331646e-05,0.018735226,0.00018704876,0.017620575,123.046875,-92.78562,3376.0564,87.17075,905.9919,8.232737,537.7196,21.516169,383.7704,10.1271515,270.64072,13.053907,336.94992,-3.3003435,183.7937,6.3648443,173.36632,0.65492237,230.37485,9.195771,120.87454,5.2260404,156.83737,8.06175,75.16927,-2.2422712,66.28563,5.2581344,72.59567,0.7358187,78.78681,0.14726447,70.65354,-5.620617,89.06603,6.628847,74.237755,-3.6064937,81.17221,2.003012,92.35196,Hiphop
Hiphop.00037.wav,661500,0.5175203,0.08313882,0.33046758,0.01158768,2364.9724640195845,1031502.8701960365,2677.9292483031586,230868.52587347475,5414.367260061919,3910638.5134426365,0.07250334087171052,0.004946578172027473,-1.7354963e-05,0.071076274,0.0013890445,0.031874225,95.703125,-55.533184,4041.8325,84.14982,1244.497,15.908067,938.73065,20.132362,455.9476,14.013137,474.6136,16.066833,260.3746,-2.0770845,238.83917,13.522722,156.17055,-3.539952,177.97484,8.561632,167.37352,1.4181668,121.28945,2.9061155,112.873695,3.0397615,121.7365,-3.6096332,104.907326,0.92446303,114.52889,3.0897076,65.95199,-5.2067823,84.47256,2.9393086,76.05089,0.924416,68.365074,-0.694786,54.99697,Hiphop
Hiphop.00038.wav,661500,0.55134815,0.075891554,0.24444778,0.0034424004,2444.1582546437635,1298180.5130040073,2822.482425148133,320186.7780144959,5641.957550521236,5349933.799377197,0.05320375991679566,0.0015360190892395739,-3.0841093e-05,0.03994935,-2.997065e-05,0.012586221,103.359375,-96.06079,4834.7725,82.94317,1323.244,30.564665,770.36566,30.891277,255.73346,30.418316,313.9899,10.539309,185.71512,4.883941,135.57283,17.681461,86.19221,-7.279847,102.71551,15.735222,82.497505,-1.6479944,121.719345,7.793599,51.33517,0.6308009,59.987186,4.290476,50.5844,1.091624,49.813213,4.936309,45.58382,-4.00394,47.580544,5.073122,42.98985,-0.05456994,33.21861,0.44394365,46.86234,Hiphop
Hiphop.00039.wav,661500,0.3676871,0.0934205,0.109321065,0.001994272,2991.939002002972,1462209.9421241612,3050.2541347695837,378519.25761385146,6757.759136755031,5744203.278745023,0.11494601695530186,0.0063828322918420164,-4.9000596e-06,0.005843276,-1.3472819e-05,0.004263068,129.19921875,-138.25539,4150.505,76.42826,1977.3131,33.13811,466.15393,13.992255,385.36896,7.7484627,322.4092,-1.2295073,235.95346,-3.8443203,252.5933,3.7885017,177.2372,-2.534424,145.01056,-3.86844,233.76256,-5.658233,159.2719,-11.628084,107.7897,-5.851131,91.901955,-3.845818,108.351974,-3.1406815,101.587036,-4.1167593,86.672966,-8.673997,67.47807,-1.6746838,89.761116,-8.743598,61.494087,-2.2439804,71.6001,Hiphop
Hiphop.00040.wav,661500,0.40232942,0.09276634,0.22225739,0.015835403,2786.7913509075915,1320067.717141048,2687.269650406292,298288.2971210109,5834.273054282363,4357845.736343941,0.11935793283184984,0.007262026765083974,4.2758907e-06,0.025670175,0.00020173047,0.02438756,172.265625,-66.74175,4662.745,77.52209,2000.6262,0.35664505,1044.7136,-8.254537,560.19885,-3.962044,472.4193,-3.3844278,381.63773,-22.44157,414.2623,3.4740222,263.00436,-15.907201,220.20969,-10.314509,200.13744,-3.4956234,210.44043,-6.3894105,138.7895,-7.9117413,127.24191,-0.17977707,97.699135,-3.2072277,104.66338,-1.247255,83.868355,-7.8475,80.686356,-1.3726922,67.54571,-4.8343387,70.55227,-4.708243,58.54283,Hiphop
Hiphop.00041.wav,661500,0.37075508,0.099826135,0.24425967,0.014407277,2580.0950048563795,934852.2843429284,2835.4498893545774,264198.9933773186,5998.338728866341,4792965.1385574825,0.08133926627805728,0.0036093026378473804,2.2858383e-05,0.04908566,0.00022214695,0.010860744,135.99917763157896,-106.65394,12394.601,69.26023,941.57056,19.54592,571.8657,14.161925,513.6342,2.359366,570.3276,1.4547204,306.47983,3.9912963,274.54962,2.8797412,187.2793,-10.546785,353.5253,8.688133,174.57315,-2.9379966,175.26552,10.810379,118.71259,4.336408,105.2208,2.9904442,109.53972,2.018906,71.9534,2.3476448,57.243534,-3.2823596,64.38847,1.658787,71.090836,-0.52471,96.13236,-1.9114786,106.37829,Hiphop
Hiphop.00042.wav,661500,0.44947442,0.094412364,0.2191037,0.023302337,2739.85908508938,1690040.0299403812,2363.859250249036,281337.6620848201,5202.210209613245,4134130.4507924593,0.13508837437113003,0.01234316226386653,-1.4817169e-05,0.023946494,8.525321e-05,0.031455163,99.38401442307692,-94.34894,9032.4795,65.4651,2420.1394,-10.850449,1313.9143,31.784832,749.74554,-2.5967772,599.2172,-4.454066,407.08292,-4.95598,318.9047,-4.2173615,204.55457,-3.2231324,194.83192,6.4351087,173.69382,-7.950694,182.56592,0.38656566,108.86578,-0.035591528,138.80489,3.0625556,112.26583,-3.1730132,96.987,-1.693515,84.43028,-1.6042432,60.075115,0.86646456,61.12071,-2.8128972,73.17584,-5.206861,53.14827,Hiphop
Hiphop.00043.wav,661500,0.44615024,0.09234011,0.24497055,0.019234248,2089.1318795660654,1228961.0365905224,2455.4153762670967,456386.98524260154,4553.930796336833,5882452.02589467,0.06224300986842105,0.0029071230093508605,-3.785034e-05,0.047225676,-0.0009772298,0.019853992,99.38401442307692,-120.94934,4493.866,97.488655,1624.3351,18.653664,1115.6653,18.289532,546.3077,12.156462,495.01437,14.455789,255.72823,0.8895515,249.57973,9.446706,204.64922,-5.1570945,150.73805,13.395441,159.90732,2.0740514,134.65164,5.0596585,90.58658,12.553377,111.16394,13.157061,150.19371,10.904363,92.401184,5.616312,117.69141,-1.0910995,131.04709,4.7560787,81.418076,-2.0032063,90.841995,-0.39643046,83.17807,Hiphop
Hiphop.00044.wav,661500,0.4603677,0.09311799,0.19620457,0.023246063,2154.949765599058,1395246.011244118,2237.2972240036665,414613.25292093115,4417.598287387529,4991101.107903594,0.0846544389754257,0.005838749565210612,-0.00012573149,0.046886466,-5.2159874e-05,0.008590295,89.10290948275862,-132.72029,4304.458,101.486694,2205.5774,6.382305,1282.8936,35.883617,630.5085,-4.650946,496.15756,-3.3790805,418.64542,3.219007,373.97488,-12.794441,193.84802,-7.6912885,215.59665,0.819897,165.78578,-13.688392,208.03514,3.7300282,176.9057,-5.2749414,133.05467,-6.726308,136.7634,0.7480832,111.1898,-3.8328016,88.088104,-7.048193,75.617004,5.796879,62.882835,-6.7278957,67.66512,-1.726472,65.355,Hiphop
Hiphop.00045.wav,661500,0.39751193,0.094197415,0.30893552,0.008231624,2729.92952848228,436502.53060375544,2697.336153260268,119969.57616935922,5993.005427782749,2152352.7857195265,0.1152143448868034,0.002578976136953726,-1.2128242e-05,0.045026153,1.0360984e-05,0.032037638,95.703125,-5.744912,3086.714,74.03275,583.98175,-6.4334893,671.83966,13.835266,277.25897,3.9910064,247.9623,-3.7104988,149.44388,-9.674522,173.6681,5.802058,132.21246,-12.021767,173.62222,10.548114,108.40151,2.4669359,87.97448,11.7447405,83.384674,4.1819777,77.61385,4.726963,58.307987,-0.04981154,55.11476,-1.6281426,72.39487,-7.085277,53.83561,3.0612059,47.994045,-7.102729,72.86917,-0.4791087,67.6317,Hiphop
Hiphop.00046.wav,661500,0.4199127,0.085276514,0.15906033,0.0019740688,2069.411114806253,672834.5897320538,2321.104029253802,338928.5343932118,4379.073520341525,3894661.6061080117,0.0736227596507353,0.001993517043854973,-1.0496584e-05,0.017665252,-6.5978793e-06,0.0051290756,95.703125,-108.58872,4351.6147,104.05931,1274.996,-5.163422,1031.9061,18.690176,610.3937,4.9626656,457.54373,5.602512,363.7187,2.8928528,280.85315,6.4867043,220.92389,-4.9403796,184.34,6.1255474,139.80891,-4.3150706,149.86891,3.1229134,82.74988,0.51541996,90.31793,-2.3807251,96.74539,-0.8687618,74.21346,1.6669369,87.83685,-0.7843358,92.623604,4.234985,89.80279,3.5272255,111.64088,5.4158907,105.82856,Hiphop
Hiphop.00047.wav,661500,0.5437386,0.06879703,0.29725122,0.0051884525,2240.8960166634897,740222.4961318631,2439.462127451758,277585.97829065454,4880.728820233891,3196860.091473555,0.0773528958252709,0.0020859445334806288,-0.00029106336,0.07275724,-0.0018441168,0.009981768,95.703125,-54.89763,2994.313,91.39573,1243.2633,-1.0513806,746.4793,38.32587,385.29117,10.17778,352.7346,14.714874,220.38284,10.530061,148.8404,17.469046,170.366,-3.6566238,148.7225,12.998998,95.81925,0.8236418,91.38791,7.3936615,65.40395,5.8146935,81.455154,7.921646,58.59026,2.0852857,83.33208,6.452601,62.851803,-3.4177525,45.5097,2.8120492,51.274345,-6.240419,47.4473,-0.7138769,50.9892,Hiphop
Hiphop.00048.wav,661500,0.404892,0.08846443,0.24816385,0.0074138152,2059.6432831060033,686792.6271295086,2421.081250966555,252990.77793881836,4480.497907042134,3681636.769810437,0.06299583978328173,0.001592127843243138,6.317006e-06,0.035041697,0.00014617067,0.01878677,112.34714673913044,-74.172905,4626.8384,103.46931,1454.4685,7.819345,637.9598,21.224884,346.65457,10.398773,451.14676,9.425896,266.77722,-7.1943254,237.01144,5.5737443,179.18408,-5.8834968,179.9717,8.486263,154.33014,-3.8961835,174.21411,2.5748215,99.29408,4.1416354,101.70666,0.91916573,112.74861,0.61743915,100.43339,5.760929,76.66921,-5.5589867,84.66565,5.436459,84.95822,-0.33977336,118.48093,3.6549113,85.59231,Hiphop
Hiphop.00049.wav,661500,0.36534405,0.106266975,0.16833451,0.019106032,2610.7560505410074,1540217.350920741,2534.040579312501,233049.24674356758,5271.584790114648,4381573.29056908,0.10592717504353716,0.006339526429173497,1.1444265e-06,0.00493615,-5.2187468e-05,0.039815973,107.666015625,-136.72197,4820.517,77.42671,2157.776,22.179163,1061.8286,16.860397,656.2894,-24.242281,641.73737,4.6742086,229.15845,-3.924708,211.49565,-0.7599509,130.63371,-11.636464,142.95563,-2.1705058,199.79626,-4.178632,161.73346,-8.721379,139.77031,-5.460194,109.51168,-13.341068,83.52305,-7.585794,110.166374,-6.2231393,100.97205,-7.9637456,76.50591,1.4117578,95.286644,-2.4710863,80.1099,-7.8964043,67.38091,Hiphop
Hiphop.00050.wav,661500,0.40751827,0.083755024,0.18187976,0.0021629613,2150.483240064561,574781.2297919403,2463.440677234752,249475.13651456035,4588.33892160894,3119544.8318531993,0.0864087745501161,0.0024242920463414643,-2.0345562e-05,0.014101248,-9.412434e-05,0.009120469,143.5546875,-63.056225,2281.0178,105.36479,1071.913,-1.6141787,372.7595,25.30259,256.8627,11.529493,309.3969,-5.6404204,105.5328,-3.2035706,139.6951,4.7653666,102.937996,-2.1776302,89.56181,6.0863857,101.0477,-2.548197,101.149185,1.1002272,79.23303,2.2522237,66.18163,-0.72558266,57.010895,-0.7047762,56.50078,3.5520535,51.360367,-7.1828227,65.339,5.019251,54.5897,-3.3026128,50.767353,-1.7828343,61.816032,Hiphop
Hiphop.00051.wav,661500,0.46506345,0.0877106,0.28629842,0.0071876324,1915.7677307136846,704553.3636104877,2531.202860946965,418349.5311822369,4440.831480232924,5604109.746544658,0.044337978303986066,0.0009821320202753532,0.00017015217,0.06012232,0.0019266024,0.017493634,129.19921875,-102.13805,4405.7886,106.48771,1243.7905,22.573433,1036.7997,8.092503,318.33017,15.483453,541.23724,13.425293,394.82947,2.5050685,253.95134,8.018597,249.2622,0.8249037,152.7953,11.129237,139.94046,5.1303024,139.92802,8.909463,163.19092,3.0862017,84.620514,7.1259975,111.77691,4.049801,84.24686,-0.17679322,94.10225,-1.2367419,84.61254,5.802224,83.30641,1.5696586,108.310684,6.8360176,105.507484,Hiphop
Hiphop.00052.wav,661500,0.3810384,0.09131599,0.20907238,0.008972544,1833.7506108587927,521744.31500510726,1954.0829026804506,365970.57344882115,3660.7528639282605,2788079.2112837275,0.08734527682372291,0.0022957297951383825,2.6570644e-05,0.016913733,0.00014705563,0.018207215,123.046875,-72.48152,2803.6216,126.218414,1204.0924,-25.177746,1578.2987,18.29391,282.7362,-7.238852,260.55615,2.4983149,166.37859,3.1495988,198.09834,7.2813315,99.72413,-1.8677472,152.12065,6.676039,80.58573,-0.7916139,94.22704,5.520475,68.25344,7.526562,65.00162,7.0092564,83.75097,3.7069926,52.794613,1.4293001,58.9946,-1.4044638,74.57085,4.6753526,44.829285,-1.5806632,57.999294,-4.5065,53.84225,Hiphop
Hiphop.00053.wav,661500,0.37749967,0.09230733,0.21607818,0.009211706,2438.841409821397,1143229.1458269104,2665.0791714606235,364979.9657999792,5223.393414854634,5589867.5454531275,0.09151229622194272,0.003350157881400329,-1.662542e-06,0.024869243,0.0001536654,0.02030177,143.5546875,-77.51825,3610.0754,95.739494,1580.0945,5.395882,1023.4201,-9.781507,582.1517,2.046663,506.3483,-2.6999006,451.1731,-11.103661,267.8435,-4.3304744,224.36664,-10.340738,180.6154,1.9751494,185.77968,-6.053855,170.83852,-2.2568269,149.52194,-8.728021,117.45841,-3.9932144,117.14644,-2.4908493,103.42086,-0.63989484,93.01608,-0.55576885,94.17583,1.8213344,85.3982,-5.5551834,72.20186,-4.78759,75.6969,Hiphop
Hiphop.00054.wav,661500,0.37755886,0.09648219,0.18305722,0.007846073,2839.302629092061,1012554.4503482986,2914.2323355287967,191281.20499609897,6405.052936187839,3051128.777802405,0.09936372266834366,0.0035773794325542336,-2.7642636e-06,0.016403595,4.7854655e-06,0.016145857,129.19921875,-107.15608,3104.605,70.199196,1183.1721,20.970612,1126.8674,0.16389716,738.3723,-9.794657,792.5652,1.7240249,398.8474,-17.823923,401.61288,0.20740347,245.50967,-12.034185,243.68726,-4.0892973,202.6827,-4.610647,233.39392,-2.8166711,174.22804,1.2535787,132.86699,-6.0930066,142.71138,-3.7116725,138.95068,-0.040553138,145.37314,-8.105022,118.60113,-1.9989471,117.378654,-5.7093253,108.31242,-3.0322294,81.88268,Hiphop
Hiphop.00055.wav,661500,0.45929435,0.087575495,0.34115508,0.00874927,2147.683147970229,616577.8754315983,2520.2208503422567,425548.98922486376,4826.43748185952,4327250.23781698,0.06442591428018576,0.0014604341112083876,-1.45161575e-05,0.085530214,-0.003299906,0.021951774,143.5546875,-35.787277,2113.754,107.731186,1250.9259,-2.674094,992.0413,14.015591,363.47305,15.184066,132.75125,-0.703069,157.26904,7.655423,238.27641,8.1549,145.76344,4.16603,124.11628,13.656944,67.50069,5.3995924,87.40635,17.083876,91.73197,4.1162086,55.78442,-1.7570215,70.06613,-2.2671204,63.67159,0.60874975,80.44949,-1.5156314,55.248318,8.591192,48.900032,-6.8527265,66.671974,0.80231476,47.139614,Hiphop
Hiphop.00056.wav,661500,0.39249012,0.09468992,0.17556766,0.0025897636,2267.1518103886237,1072030.6611996312,2546.446013270612,324478.08280420984,4886.728783952932,4699451.0389392795,0.06865491365131579,0.0026249418104046496,-4.0640944e-06,0.018421536,-2.0100586e-05,0.008469233,95.703125,-122.746506,7763.5176,90.51063,1292.0111,14.7682495,788.00116,19.346247,446.75018,5.0497746,363.1416,3.0307777,325.70166,-0.08085193,278.96088,14.294273,243.01578,-6.1712675,213.49799,6.9629025,214.73892,-0.5322054,159.98444,8.075352,134.9345,5.850032,135.78262,3.42268,112.735596,3.6254313,104.84299,4.7469954,83.65505,-6.11286,79.46478,4.973453,104.75273,-1.9517761,107.33133,-0.68035394,78.06539,Hiphop
Hiphop.00057.wav,661500,0.3889512,0.09144076,0.34067523,0.008124731,2142.202110076491,612992.147142739,2538.4282580551203,207300.6378086281,4663.713465829383,3386939.5410310845,0.06215759844233746,0.0010879771772218149,-4.6462486e-05,0.06999949,-0.0010359616,0.03075238,89.10290948275862,-50.073364,2743.2068,94.59575,962.0536,6.1593575,563.8639,25.303091,380.42847,20.061592,412.0481,-1.185719,218.01894,2.1292136,175.1928,13.284618,148.8207,-11.685495,163.88972,6.404736,132.43208,-0.69779795,136.59727,4.812221,64.66408,9.151486,88.27868,3.3588936,92.97377,2.392411,63.378628,5.080144,70.31184,-4.4677606,63.716343,8.310891,89.66304,-4.5924993,59.192085,-7.4700623,52.90602,Hiphop
Hiphop.00058.wav,661500,0.40371418,0.08606182,0.29969487,0.014466475,2449.6003158457343,559778.6709043895,2583.4652295343644,164086.50279392445,5377.725814961059,2266456.6446633944,0.10262220636609908,0.004445023311310081,-4.662618e-05,0.07079339,-0.0012674646,0.0158777,89.10290948275862,-42.26348,5653.6074,73.79374,1015.0223,1.0769292,586.6904,18.885302,356.2778,-3.9920862,256.82208,3.6566222,133.87346,0.056889772,171.80035,12.620275,115.3794,4.216947,125.79893,11.243636,100.79373,11.8769245,97.898056,8.665569,77.102974,-1.9254316,95.98555,6.7321367,99.09005,6.0353436,77.044495,4.082556,72.29491,2.4277868,69.08041,7.121293,46.81387,2.7743766,66.5689,-1.0637258,69.924515,Hiphop
Hiphop.00059.wav,661500,0.40441006,0.09739738,0.21934803,0.012776469,2183.37753312448,762073.9270604808,2422.3577209248897,218217.79191109756,4635.963633628821,3471800.2358570695,0.0877428556743421,0.004884541343065356,-2.6261661e-05,0.028300436,-0.0002249859,0.019774849,89.10290948275862,-96.6839,4841.198,89.738235,1142.7986,-2.9104764,630.2595,16.367008,584.7169,6.524786,348.62048,6.990803,241.4807,-0.75491405,173.79344,6.5895066,151.43826,-7.911724,153.3443,5.5200133,121.86281,-1.3304567,136.71487,-1.5924037,98.50654,-3.4565837,119.53304,2.0823052,107.86132,-3.403644,107.43917,0.25332046,103.62161,-4.1263547,115.78788,-1.1186466,91.82122,-3.965456,103.410255,-0.26114845,86.45823,Hiphop
Hiphop.00060.wav,661500,0.39699712,0.10164292,0.20332861,0.026877362,1974.5144577902502,1164174.2547982011,2143.651775802412,643699.6315397591,3790.518745918392,5823345.914043307,0.08875456535410217,0.004767359828479125,2.8211081e-05,0.022550419,-0.00020931178,0.03225023,143.5546875,-154.4145,5537.5645,102.07622,2756.5366,-17.099054,1530.8293,2.0547798,946.9444,15.7038765,634.6718,-20.134087,825.7761,-7.237261,429.7184,-3.40323,403.1056,-12.506055,343.5051,-4.8239994,294.16138,-1.2886883,242.89026,-5.9989476,215.58543,-1.9720485,122.54972,-11.283873,145.66905,-9.575368,96.080635,-2.8011982,94.50965,-17.134672,139.97617,-4.4245768,108.25684,-9.764031,120.31554,-1.4822499,109.43287,Hiphop
Hiphop.00061.wav,661500,0.4719955,0.07799484,0.31343013,0.0053694565,2210.8218817648058,369132.809598565,2335.1269559035045,187782.14595213791,4508.8477356145995,2202920.838605927,0.08777762492743808,0.001243821940588059,-8.7813305e-06,0.0567974,-0.0013976734,0.022866625,89.10290948275862,-17.080057,3220.8848,97.12754,644.62915,-16.090576,503.2173,30.05259,294.72507,11.749048,342.80618,-1.607529,291.7573,14.180206,249.61325,18.181906,162.3299,-0.4926137,112.45751,16.412992,104.985,-1.1031201,76.30867,4.3310194,104.15493,7.3960066,82.84817,9.0413,72.77206,2.0708644,75.88023,1.4794316,76.10487,-6.021146,70.51823,-0.10455464,69.85515,-2.1339965,46.969364,8.582303,76.81959,Hiphop
Hiphop.00062.wav,661500,0.4264787,0.09449003,0.305271,0.013046391,2374.442706104901,566588.0688348073,2325.027768191811,160706.45507662516,4680.413364847378,2403863.1451239726,0.10071858975909442,0.004058726735009656,-1.6121134e-05,0.05065448,0.0020832042,0.03220435,99.38401442307692,-34.529415,3811.598,76.869385,1118.3365,-30.855013,797.8008,15.103189,439.98074,6.518768,363.2478,0.44165492,353.43146,-7.1758537,355.06854,3.8485103,189.35182,-7.366675,257.2381,6.060035,159.62749,-4.0738883,170.7704,0.3429497,162.54845,0.5044394,139.94778,1.9255451,103.38054,1.6605474,85.14005,4.464996,109.96718,-2.3179743,105.98454,0.2644994,126.407166,-2.7358742,135.91217,1.139769,134.17639,Hiphop
Hiphop.00063.wav,661500,0.39052796,0.09480835,0.30519903,0.00651379,2273.380263866363,438278.59724792634,2492.5901200796206,137036.33396018526,4814.937551398027,2443284.0992790763,0.09192234665247678,0.002238632851581917,1.9517038e-05,0.041208275,0.0013652222,0.030780116,143.5546875,-20.785088,3156.9841,88.76081,691.03394,-8.422553,579.606,12.382344,353.28732,8.507297,382.55457,8.46334,190.18068,-3.3353393,244.28308,7.444283,125.04997,-3.0359833,140.31265,1.9412432,170.887,0.10215848,116.8528,5.8656216,126.133,1.2077626,89.80477,6.2323585,87.43667,1.285557,56.78558,5.920893,73.30757,-2.646071,73.093376,3.7091734,89.37609,-2.6304245,67.22594,0.007461501,73.90495,Hiphop
Hiphop.00064.wav,661500,0.4204688,0.08787299,0.32974985,0.008297111,2311.572418937582,757881.126105371,2307.498317730215,169361.23309678194,4528.389284116196,2678481.632911415,0.1039215182372291,0.005855667557273166,-0.00040273977,0.054797936,-0.00034372797,0.03551065,123.046875,-19.300997,3673.9756,87.23028,1351.4005,-23.551601,802.3111,16.905878,554.61584,8.550738,425.16776,0.098414466,329.41434,0.5120967,304.55664,8.99361,169.83202,-8.573233,159.91592,6.933736,179.83632,-3.0328999,167.53624,0.5075934,138.88982,-2.1696553,118.96327,-1.0072658,108.617294,-0.43306348,103.435905,0.4566008,111.59515,-5.730627,159.40964,4.090805,93.21073,0.7865744,102.024826,5.832672,104.046394,Hiphop
Hiphop.00065.wav,661500,0.41841075,0.09030093,0.30298916,0.0045020515,2567.4149793043007,386494.85933442414,2441.831189199218,135834.4375218391,5174.9853742381,1949391.7170186895,0.11705938286087461,0.002195021325932491,0.00018082571,0.04266823,-0.0009605675,0.0258233,95.703125,7.340226,2045.0006,78.21693,553.9178,-25.674976,588.8103,13.746721,200.96082,0.6488615,243.30258,4.03322,210.4137,-2.7535582,150.41719,12.094266,144.13,-2.7242386,160.17174,13.661068,96.464615,1.0103784,85.661804,2.4212677,107.70767,4.2960286,100.77107,10.756505,156.02618,5.1511035,96.41463,7.38678,115.08377,4.0390577,121.1943,8.218869,77.00672,-2.9435284,76.549126,3.9417834,64.82665,Hiphop
Hiphop.00066.wav,661500,0.45878866,0.0836082,0.31829786,0.0067073377,2704.8939098090586,441649.89223383844,2558.3895431434694,139172.59744072834,5568.299662587075,1930339.2204906216,0.126879051373839,0.00272932699705681,1.5032953e-05,0.037731234,-0.0005797994,0.03890926,143.5546875,11.456212,2520.7551,71.37828,573.01855,-20.101728,456.49014,16.936653,471.34177,3.2378564,306.85492,9.728803,252.4921,1.7892866,210.11537,9.335656,106.59946,2.6633933,129.13025,8.416326,103.257545,-0.26386824,116.57788,4.147593,84.01634,-1.8709271,65.353096,1.8411348,81.16152,4.1783924,67.347786,5.769259,61.65937,-1.2788343,78.976875,5.330732,90.304245,-1.1789353,78.59557,2.3930507,84.26087,Hiphop
